id,dog_column
1523,0.004901146
1524,0.5884998
1525,0.026506145
1526,0.01462032
1527,0.93594974
1528,0.9858
1529,0.008779653
1530,0.03348828
1531,0.984463
1532,0.98420346
1533,0.009096494
1534,0.003042185
1535,0.03910791
1536,0.008510836
1537,0.011291406
1538,0.9943521
1539,0.110358134
1540,0.21099433
1541,0.019641383
1542,0.9454779
1543,0.9293153
1544,0.9602041
1545,0.9818972
1546,0.035712983
1547,0.010175034
1548,0.001988276
1549,0.025028098
1550,0.97995615
1551,0.007629311
1552,0.96775246
1553,0.77536535
1554,0.003760648
1555,0.90713495
1556,0.13753557
1557,0.47997618
1558,0.84854686
1559,0.9273387
1560,0.9685431
1561,0.9068389
1562,0.9961557
1563,0.95299685
1564,0.017631292
1565,0.8125608
1566,0.043586493
1567,0.97749627
1568,0.95911604
1569,0.56725776
1570,0.96053946
1571,0.86166084
1572,0.021783467
1573,0.004720985
1574,0.981822
1575,0.003163401
1576,0.008383315
1577,0.96619153
1578,0.89157623
1579,0.08904443
1580,0.9836754
1581,0.97185194
1582,0.027815074
1583,0.94508666
1584,0.6482141
1585,0.9825189
1586,0.9477611
1587,0.9840657
1588,0.98842233
1589,0.004364033
1590,0.93843293
1591,0.94114935
1592,0.1294701
1593,0.9922151
1594,0.0901403
1595,0.9887629
1596,0.004987774
1597,0.6938436
1598,0.016676906
1599,0.9798282
1600,0.002932489
1601,0.001826666
1602,0.000750986
1603,0.9892674
1604,0.12330543
1605,0.007671535
1606,0.031290058
1607,0.014684573
1608,0.9812231
1609,0.21636163
1610,0.97702616
1611,0.043263078
1612,0.8848756
1613,0.9769249
1614,0.029930191
1615,0.009835812
1616,0.996451
1617,0.006636534
1618,0.626644
1619,0.59513223
1620,0.00538361
1621,0.018412981
1622,0.9118819
1623,0.010948986
1624,0.9189747
1625,0.9429046
1626,0.004324327
1627,0.788375
1628,0.98436767
1629,0.003606121
1630,0.021866517
1631,0.8837916
1632,0.004856224
1633,0.024086237
1634,0.9207318
1635,0.11451896
1636,0.5719015
1637,0.007743386
1638,0.93531173
1639,0.009952907
1640,0.38429096
1641,0.008098445
1642,0.94040436
1643,0.06738757
1644,0.98323405
1645,0.8474851
1646,0.92617136
1647,0.9616861
1648,0.9865129
1649,0.9867291
1650,0.115021214
1651,0.18744837
1652,0.9652805
1653,0.5334912
1654,0.010009516
1655,0.031097047
1656,0.9700842
1657,0.73076296
1658,0.89405054
1659,0.9843836
1660,0.03891191
1661,0.022110634
1662,0.003262498
1663,0.9198605
1664,0.058704533
1665,0.98191226
1666,0.90586245
1667,0.020059979
1668,0.6284061
1669,0.004891913
